Session ID,Date,Customer Name,Customer Email,Status,CEO Participated,Last Customer Question,Last CEO Response,Full Transcript
session_4a759a9e-9aca-4ea8-8165-025a5ef341c8,2020-03-16 11:27:32,visitor13132,,Pending/Open,Yes,καλημερα μπορουμε να κανουμε την πληρωμη με καταθεση στην τραπεζα,"Καλησπέρα σας,

O Αριθμός λογαριασμού για το CostoMenu

Τραπεζα Πειραιώς
Αρ. Λογαριασμού 5712-053881-376
IBAN: GR59 0172 7120 0057 1205 3881 376
Ονομα: Αντώνιος Γ. Παρούσης-- 

Παρακαλώ αποστείλτε μας τα στοιχεία τιμολόγησης γιανα κοπεί το τιμολόγιο χειρόγραφα. ","[Customer]: καλημερα μπορουμε να κανουμε την πληρωμη με καταθεση στην τραπεζα
[CEO (Costo)]: Καλησπέρα σας,

O Αριθμός λογαριασμού για το CostoMenu

Τραπεζα Πειραιώς
Αρ. Λογαριασμού 5712-053881-376
IBAN: GR59 0172 7120 0057 1205 3881 376
Ονομα: Αντώνιος Γ. Παρούσης-- 

Παρακαλώ αποστείλτε μας τα στοιχεία τιμολόγησης γιανα κοπεί το τιμολόγιο χειρόγραφα. "
session_c323ff41-aa8e-4d15-97a4-e0a9c6a11e4e,2020-02-29 13:51:56,visitor12563,,Pending/Open,Yes,"Εντάξει θα σας τηλεφωνήσω στο 210 4208731 την Τρίτη το απόγευμα. Το όνομα μου είναι Χονδρός Νίκος
Καλό σας τριήμερο",Επικοινωνήστε μαζί μας την τρίτη,"[Customer]: Καλησπέρα σας! Μπορώ να χρησιμοποιήσω το CostoMenu για εκπαιδευτικούς λόγους; Είμαι εκπαιδευτικός τουριστικών μαθημάτων και θα ήθελα να το εντάξω στην εκπαιδευτική διαδικασία του μαθήματος της Τιμολόγησης στην ειδικότητας Μαγειρικής Τέχνης
[CEO (Costo)]: Βεβαίως. Σε ποια σχολή είστε;
[Customer]: Σχολές ΟΑΕΔ, Μεσολόγγι
[CEO (Costo)]: Υπάρχει το beginner πακέτο που είναι δωρεάν και μπορούν να το χρησιμοποιήσουν οι μαθητές σας χωρίς κόστος. Εναλλακτικά στνεργαζόμαστε με διάφορες σχολές και προσφέρουμε έκπτωση για πακέτα μαθητών. Μπρείτε να επικοινωνήσετε μαζί μας στο 210 4208731 για να μιλήσουμε για λεπτομέριες 
[Customer]: Σας ευχαριστώ πολύ! Υπάρχει κάποιο βοήθημα ή εγχειρίδιο με κάποιες βασικές οδηγίες χρήσης;
[CEO (Costo)]: Υπάρχει ένα βίντεο που θα βρείτε στην ελληνική έκδοση. Σας κάνουμε όμως και εκπαίδευση εμεις αν είναι για εκπαιδευτικους σκοπους
[Customer]: Επειδή η σχολή είναι δημόσια και απευθύνεται σε μη εύπορες οικονομικές ομάδες δεν είναι εύκολη η οικονομική κάλυψη ενός πακέτου ή σεμιναρίου. Σας ευχαριστώ πολύ όμως για την βοήθεια
[CEO (Costo)]: Η εκπαίδευση γίνεται στον καθηγητη και είναι δωρεάν
[Customer]: Αν μπορεί να γίνει τότε φυσικά θα ήθελα να το παρακολουθήσω
[CEO (Costo)]: Επικοινωνήστε μαζί μας την τρίτη
[Customer]: Εντάξει θα σας τηλεφωνήσω στο 210 4208731 την Τρίτη το απόγευμα. Το όνομα μου είναι Χονδρός Νίκος
Καλό σας τριήμερο"
session_d22a8a4e-6966-41bf-9bef-c9e4f277a5d4,2020-02-24 20:02:07,visitor12156,,Pending/Open,Yes,Σας ευχαριστω πολυ,Γράφτε 1 μερίδα και αλλάξτε την μετά,"[Customer]: Καλησπέρα. Πως μπορω να αποθηκευσω μια συνταγη και να την τελειωσω αργοτερα ? μου ζηταει να συμπληρωσω το πεδιο ""μεριδα"" . αυτο θα ηθελα να το κανω αργοτερα
[CEO (Costo)]: Γράφτε 1 μερίδα και αλλάξτε την μετά
[Customer]: Σας ευχαριστω πολυ"
session_e0496c9c-1738-4a21-b0ac-731771ac20dd,2020-02-19 22:05:43,visitor11773,,Pending/Open,Yes,Ευχαριστώ,Δεν υπάρχει πια το short term,"[Customer]: Καλησπέρα, έχω ένα promocode από ένα σεμινάριο F&B από τον Φεβρουάριο του 2018
[Customer]: Για το short term πακέτο. Πως το κάνω; έχει νόημα; η να κάνω κατευθείαν την συνδρομή 50ευρω/χρονο;
[Customer]: Ευχαριστώ
[CEO (Costo)]: Professional 
[CEO (Costo)]: Καλυπτερα
[CEO (Costo)]: Δεν υπάρχει πια το short term"
session_76a61055-587b-4488-8668-e6643f5ff62e,2020-02-19 18:19:57,visitor11755,,Pending/Open,Yes,ναι,Μπορείτε να μας καλέσετε στο 210 4208731,"[Customer]: καλησπερα σας
[Customer]: δεν με αφήνει να επεξεργαστώ το κόστος που έχω προσθέσει
[CEO (Costo)]: Το κόστος της συνταγής υπολογίζεται αυτόματα. Εσεις επεξεργάζεστε την τιμή πώλησης μόνο και τα συστατικά που συμμετέχουν στη συνταγή
[Customer]: ναι συγγνώμη την τιμή δεν με αφήνει
[CEO (Costo)]: Μπορείτε να μας καλέσετε στο 210 4208731
[Customer]: ναι"
session_13192bea-f4e5-46da-bbe2-34710d4408dc,2020-02-18 10:01:42,visitor11592,,Pending/Open,Yes,anezina.ponhrh@gmail.com,"210 4208731 συγγνώμη
","[Customer]: εχω ξεχάσει τον κωδικό  μου και δεν μου στελνει καινούργιο
[CEO (Costo)]: Έχετε δει στα junk?
[Customer]: junk??
[CEO (Costo)]: Στα ανεπιθύμητα 
[Customer]: μα δεν στελνει καν απο το costomenu μου βγαζει ενα μήνυμα 419
[Customer]: και γράφει
[Customer]: sorry your session has expired please refresh and try again
[CEO (Costo)]: Δοκιμάστε πάλι
[CEO (Costo)]: Πρέπει να διορθώθηκε
[Customer]: το ιδιο μου βγάζει
[CEO (Costo)]: Μπορείτε να μας στειλετε το τηλεφωνό σας παρακαλώ;
[CEO (Costo)]: Για να σας καλεσουμε;
[Customer]: με συγχωρείτε μολις το ξανα  έκανα refresh και διορθώθηκε
[Customer]: ευχαριστώ πολυ για τη βοήθεια
[CEO (Costo)]: Πολύ ωραία. Σας ευχαριστούμε για την ενημέρωση
[Customer]: με συγχωρείτε για την ενόχληση παλι αλλα θα μπορούσα να σασ δώσω το τηλέφωνο μου για να επικοινωνήστε μαζι μου....εχω ενα πρόβλημα
[CEO (Costo)]: Ναι
[CEO (Costo)]: Η καλέστε μας στο 2104209731
[Customer]: θα σασ παρω εγω
[Customer]: κάλεσα και ηταν μια κυρία που δεν ηξερε για τι της μιλάω
[CEO (Costo)]: 210 4208731 συγγνώμη

[Customer]: anezina.ponhrh@gmail.com"
session_38d3c9ff-b44a-4168-b757-d21f65c74da6,2020-02-16 00:18:15,visitor11376,,Pending/Open,Yes,Έχει συνταγες μονο μαγειρικης η και ζαχαροπλαστικης,Δεν έχει συνταγές. Τις συνταγές τις καταχωρείτε εσεις. ,"[Customer]: Έχει συνταγες μονο μαγειρικης η και ζαχαροπλαστικης
[CEO (Costo)]: Δεν έχει συνταγές. Τις συνταγές τις καταχωρείτε εσεις. "
session_5b047fa2-7533-4f50-ab7f-a65281be9881,2020-02-13 14:44:14,visitor11134,,Pending/Open,Yes,στα ελληνικά δεν υπάρχει η σελίδα;,Αλλάζετε την γλώσσα απο το συμβολάκι με την υδρόγειο στην αρχική σελίδα,"[Customer]: στα ελληνικά δεν υπάρχει η σελίδα;
[CEO (Costo)]: Αλλάζετε την γλώσσα απο το συμβολάκι με την υδρόγειο στην αρχική σελίδα"
session_8bbf029a-a5d3-41d5-8f2f-9941f3969f6d,2020-02-11 13:49:47,visitor10815,,Pending/Open,Yes,επισης θελω να μαθω αν μπορω να κανω πληρες transfer του λογαριασμου μου στην επιχειρηση?,Παρακαλούμε επικοινωνήστε μαζί μας στο 6973286811 για να σας ενημερώσουμε για τις επιλογές που έχετε. Ευχαριστούμε,"[Customer]: γεια σας
[Customer]: εχω δημιουργησει ενα μενου με κοστολογησεις για μια επιχειρηση και θελω να τους το παραδωσω και να δωσω επιλεκτικα προσβαση
[Customer]: υπαρχει τροπος να τουσ δωσω προσβαση περα απο το να τουσ δωσω το password?
[Customer]: υπαρχει τροπος να κανω restrictions ωστε να μπορουν να βλεπουν αλλα να μην κανουν αλλαγες?
[Customer]: επισης θελω να μαθω αν μπορω να κανω πληρες transfer του λογαριασμου μου στην επιχειρηση?
[CEO (Costo)]: Παρακαλούμε επικοινωνήστε μαζί μας στο 6973286811 για να σας ενημερώσουμε για τις επιλογές που έχετε. Ευχαριστούμε"
session_e81ad5e2-0fc3-4e84-ac3e-ab145c8c1f98,2020-02-09 13:24:00,visitor10584,,Pending/Open,Yes,ginetai kai sta dio,"Τι Πληκτρολογείτε; Συνταγή, μενού;","[Customer]: kalispera
[Customer]: tin wra pou pliktrologw kapoia pragmata so programma me petaei stin arxiki selida emfanizontas kati kokkina parathira panw dexia grafontas true
[Customer]: ????
[CEO (Costo)]: Τι Πληκτρολογείτε; Συνταγή, μενού;
[Customer]: systatika
[Customer]: kai syntagi
[Customer]: ginetai kai sta dio"
session_0106d7bc-2ace-4aea-839b-6d07ddcc756f,2020-01-30 12:06:48,visitor10142,,Pending/Open,Yes,"Πάω να καταχωρήσω μενού ή κάποιο συστατικό και μου ανοίγει κόκκινα ""παράθυρα"" με την λέξη true και με πετάει έξω.. Γιατί?","Καλησπέρα σας,
Παρακαλώ κάντε ένα Refresh στο Browser και αν το πρόβλημα συνεχίζει παρακαλώ επικοινωνήστε μαζί μας στο 210 4208731 για υποστήρηξη.","[Customer]: Πάω να καταχωρήσω μενού ή κάποιο συστατικό και μου ανοίγει κόκκινα ""παράθυρα"" με την λέξη true και με πετάει έξω.. Γιατί?
[CEO (Costo)]: Καλησπέρα σας,
Παρακαλώ κάντε ένα Refresh στο Browser και αν το πρόβλημα συνεχίζει παρακαλώ επικοινωνήστε μαζί μας στο 210 4208731 για υποστήρηξη."
session_200cc1cf-f5d4-4eaa-a4f9-6c610ca59e5c,2020-01-29 22:56:55,visitor10119,,Pending/Open,Yes,Γεια σας όταν δεν αποθηκευει επειδή έχω κάνει πιθανόν ένα λάθος θα έπρεπε να λέει ποιο λάθος έχω κάνει. Ευχαριστώ,Μπορείτε να μας δώσετε το τηλέφωνο σας να σας καλέσουμε αύριο; Ή καλέστε μας εσείς στο 210 4208731,"[Customer]: γεια σας το προγραμμα σας κολαει και μου δημιουργεί προβλημα
[CEO (Costo)]: Θα χρειαζόμασταν περισσότερες πληροφορίες. 
[CEO (Costo)]: Μπορείτε να μας δώσετε το τηλέφωνο σας να σας καλέσουμε αύριο; Ή καλέστε μας εσείς στο 210 4208731
[Customer]: 6944946719 Εύα Κοντάκη
[Customer]: Γεια σας όταν δεν αποθηκευει επειδή έχω κάνει πιθανόν ένα λάθος θα έπρεπε να λέει ποιο λάθος έχω κάνει. Ευχαριστώ"
session_3823d38d-8c40-4dc2-aa5a-0ad9b2085325,2020-01-28 20:50:06,visitor10054,,Pending/Open,Yes,ευχαριστω πολυ,Αν ξαναγίνει ενημερώστε μας,"[Customer]: Καλησπέρα
[Customer]: εκανα την διαγραφη του ιστορικου αλλα το προβλημα παραμένει
[CEO (Costo)]: Ευχαριστώ Κε Κοντα. Θα επανέλθω
[CEO (Costo)]: Μπορειτε να μιλήσετε στο τηλέφωνο τώρα;
[Customer]: ναι
[CEO (Costo)]: +30 693 418600
[CEO (Costo)]: Μας λείπει ένα ψηφίο
[Customer]: 6934186006
[CEO (Costo)]: Θα σας καλέσει η τεχνική μας ομάδα σε λίγα λεπτά
[Customer]: οκ
[CEO (Costo)]: Καλό είναι να ειστε στο pc σας
[Customer]: ειμαι
[Customer]: καλησπέρα
[Customer]: εχω καποιο προβλημα με την σελιδα
[Customer]: 6934186006 το τηλεφωνο μου
[Customer]: Κόντας ΓΙΩΡΓΟς
[Customer]: Κόντας Γιωργος
[CEO (Costo)]: 6934186006
[Customer]: ναι
[Customer]: μαλλον αποκατασταθηκε το προβλημα
[Customer]: επανηλθαν ολα
[Customer]: ευχαριστω
[CEO (Costo)]: Αν ξαναγίνει ενημερώστε μας
[Customer]: ενταξει
[Customer]: ευχαριστω πολυ"
session_d93253b5-bc0e-4106-9626-29edff5ccc68,2020-01-26 19:27:31,visitor9919,,Pending/Open,Yes,Σας ευχαριστω πολυ,To email σας;,"[Customer]: Καλησπερα σας.
[Customer]: Περναω συστατικα και με πεταει στην αρχικη σελιδα.
[Customer]: Και επισης καποια κοκκινα παραθυρακια γραφοντας true στην δεξια πλευρα.
[Customer]: Σας ευχαριστω πολυ
[CEO (Costo)]: To email σας;"
session_33c30a22-7949-42f0-8eee-91737a73a5cb,2020-01-24 15:08:36,visitor9766,,Pending/Open,Yes,"Αν θέλετε δείτε και το excel που εξάγει στην αναφορά στο ""επεξεργαστείτε μαζικά τα υλικά σας"" επεξεργαστείτε μαζικά τις συνταγές σας""",Το email σας παρακαλώ,"[Customer]: Καλησπέρα!
[CEO (Costo)]: Στείλτε μας το τηλέφωνό σας να σας καλέσουμε
[Customer]: Έχω περάσει στην λίστα των συστατικών τα υλικά μου άλλα αργότερα που πάω να δημιουργήσω συνταγές δεν μου αφαιρεί το ποσοστό της φύρας του υλικού. Αυτό συμβαίνει επειδή είμαι στην free εκδοχή του προγράμματος ή κάνω κάτι λάθος?
[Customer]: 6947426424
[CEO (Costo)]: Το email σας παρακαλώ
[Customer]: fb@sireneblueresort.gr
[Customer]: Ευχαριστώ για την άμεση ανταπόκριση.
[Customer]: Αν θέλετε δείτε και το excel που εξάγει στην αναφορά στο ""επεξεργαστείτε μαζικά τα υλικά σας"" επεξεργαστείτε μαζικά τις συνταγές σας"""
session_e76523a1-d6c3-4bab-b1dd-0542b2e29ab7,2020-01-20 06:38:34,visitor9303,,Pending/Open,Yes,"manthoslais@yahoo.com   to email μου 
σ και είμαι στο Beginner και έχω καταχωρήσει μόνο 2 συνταγές",Κάνατε αποσύνδεση ;,"[Customer]: προσπαθώ να γράψω μια ακομα συνταγή και δεν αποθηκεύει
[CEO (Costo)]: Ποιο είναι το email σας;Σε  ποιο πακέτο είστε;
[CEO (Costo)]: Παρακαλούμε επικοινωνήστε μαζί μας στο 210 4208731
[CEO (Costo)]: Παρακαλώ δοκιμάστε να κάνετε αποσύνδεση και σύνδεση ξανά. 
[Customer]: manthoslais@yahoo.com   to email μου 
σ και είμαι στο Beginner και έχω καταχωρήσει μόνο 2 συνταγές
[CEO (Costo)]: Κάνατε αποσύνδεση ;"
session_f3453c3c-5c60-4fa9-99ff-8f369ad2a2a0,2020-01-19 10:33:15,visitor9240,,Pending/Open,Yes,δεν  μπορω να αποθηκευσω την συνταγη,Παρακαλώ δοκιμάστε να κάνετε αποσύνδεση και σύνδεση ξανά. ,"[Customer]: δεν  μπορω να αποθηκευσω την συνταγη
[CEO (Costo)]: Μήπως κάποιο υλικό σας το αγοράζετε σε λίτρα και το χρησιμοποιείτε στην συνταγή σε γραμμάρια ή το αντίθετο; 
[CEO (Costo)]: Παρακλώ επικοινωνήστε μαζί μας στο 210 4208731
[CEO (Costo)]: Παρακαλώ δοκιμάστε να κάνετε αποσύνδεση και σύνδεση ξανά. "
session_0e51dc91-680e-4466-93b7-87e538e1ed06,2020-01-18 17:59:36,visitor9196,,Pending/Open,Yes,γεια σας δεν μου επιτρέπει η εφαρμογή να καταχωρίσω νέα συνταγή,Παρακαλώ δοκιμάστε να κάνετε αποσύνδεση και σύνδεση ξανά. ,"[Customer]: γεια σας δεν μου επιτρέπει η εφαρμογή να καταχωρίσω νέα συνταγή
[CEO (Costo)]: Παρακαλώ επικοινωνήστε μαζί μας στο 210 4208731
[CEO (Costo)]: Παρακαλώ δοκιμάστε να κάνετε αποσύνδεση και σύνδεση ξανά. "
session_2128830d-a1e2-47e3-b7e7-a3172e8d072b,2020-01-17 18:47:46,visitor9099,,Pending/Open,Yes,οκ,Τα μενού για εκδηλώσεις κτλ,"[Customer]: Καλήσπέρα.
[Customer]: θα  ήθελα να ρωτησω γιατι στην λιστα παραγγελιων δεν μου  δινει την δυνατοτητα να επιλεξω  απο τα μενού μου;
[CEO (Costo)]: Μόνοβτα set menu εμφανίζονται όχι τα a la carte
[CEO (Costo)]: Τα μενού για εκδηλώσεις κτλ
[Customer]: οκ"
session_da4f6a3c-9eec-4be6-97f5-a49d39eebe30,2020-01-16 22:05:33,visitor9012,,Pending/Open,Yes,Ευχαριστώ,Ειναι έτοιμο,"[Customer]: Γιατί δεν μπορώ να ανοίξω το costomenu
[CEO (Costo)]: Μεταφερόμαστε σε άλλο server. Θα διορθωθεί σύντομα
[Customer]: μεκρη αύριο θΑ γίνει
[CEO (Costo)]: Ειναι έτοιμο
[Customer]: Ευχαριστώ"
session_63ea4394-2ba5-4771-a290-1c09ea9ef785,2020-01-16 21:13:20,visitor8985,,Pending/Open,Yes,εγινε ευχαριστω πολυ,Είναι έτοιμο,"[Customer]: Δεν μπορω να μπω στην σελιδα που πληκτρολογω τα στοιχεια μου για να συνδεθω
[CEO (Costo)]: Log in και ξέχασα τον κωδικό μου
[Customer]: δεν μου ανοιγει καν την σελιδα του log in
[CEO (Costo)]: Έχετε δίκιο. Το κοιτάμε και θα σας ενημερώσουμε μόλις το διορθώσουμε 
[Customer]: τωρα μου ανοιγει την σελιδα αλλα δεν δεχεται τα στοιχεια μου
[Customer]: μου βγαζει οτι βαζω λαθος κωδικο
[CEO (Costo)]: Μεταφερόμαστε σε άλλο server. Θα διορθωθεί σύντομα
[Customer]: εγινε ευχαριστω παρα πολυ ενημερωστε με οταν θα λυθει το θεμα
[CEO (Costo)]: Είναι έτοιμο
[Customer]: εγινε ευχαριστω πολυ"
session_91c35633-5ca8-4d40-bb6d-0673c2a10976,2020-01-16 16:58:27,visitor8910,,Pending/Open,Yes,"καλησπέρα σας, πως μπορω να αποθηκευσω στον υπολογιστή μου τις συνταγές που φτιάχνω και τις κοστολογήσεις τους;",,"[Customer]: καλησπέρα σας, πως μπορω να αποθηκευσω στον υπολογιστή μου τις συνταγές που φτιάχνω και τις κοστολογήσεις τους;"
session_cd72deea-2c00-4026-9a25-b66f2757ce4f,2020-01-15 17:09:39,visitor8790,,Pending/Open,Yes,i thought that when u choose to file a recipe it goes at file recipes but there is no such an option,You can see the archive recipes once you upgrade to professional or expert,"[Customer]: i think i just lost a recipe
[Customer]: i thought that when u choose to file a recipe it goes at file recipes but there is no such an option
[CEO (Costo)]: In the beginner package you have the option to archive recipes instead of deleting them when you reach 10, so that you dont loose them if you reach the limit. 
[CEO (Costo)]: You can see the archive recipes once you upgrade to professional or expert"
session_684f0e53-fd64-4c5f-926e-19a7512587dd,2020-01-13 13:29:00,visitor8609,,Pending/Open,Yes,πως μπορω να αποθηκευσω μια συνταγη..εχω κανει ενα αρχειο το επιλεγω κ μου το γραφει διπλα στο choose a file..τι κανω μετα?,Μπρειτε να μας καλέσετε στο 2104208731 για να το δούμε μαζί ,"[Customer]: πως μπορω να αποθηκευσω μια συνταγη..εχω κανει ενα αρχειο το επιλεγω κ μου το γραφει διπλα στο choose a file..τι κανω μετα?
[CEO (Costo)]: Μπρειτε να μας καλέσετε στο 2104208731 για να το δούμε μαζί "
session_247b755e-864c-440c-aab1-ee577e7c8d2c,2020-01-13 11:53:47,visitor8605,,Pending/Open,Yes,ο κώδικας του κουπονιού είναι,Παρακαλούμε επικοινωνήστε μαζί μας στο 210 4208731,"[Customer]: βάζω τον κωδικό και δεν μπορω να μπω
[Customer]: ο κώδικας του κουπονιού είναι
[CEO (Costo)]: Παρακαλούμε επικοινωνήστε μαζί μας στο 210 4208731"
session_77121d13-bae5-40e5-a4ed-5eb0a78e5a84,2020-01-12 11:52:04,visitor8544,,Pending/Open,Yes,+1,Για ότι άλλο χρειαστειτε επικονωνήστε μαζί μας,"[Customer]: καλημέρα χρόνια πολλά και καλή χρονιά με υγεία μπορώ να κάνω μια ερώτηση
[CEO (Costo)]: Παρακαλώ
[Customer]: Συγνώμη που ρωτάω τέτοια μέρα απλά την άλλη εβδομάδα έχω εξετάσεις και θέλω να ρωτήσω το εξείς. Έχω κάνει το πακέτο της σχολής ΑΚΜΗΣ που είναι στη Θεσσαλονικη που ηταν 10 ευρώ για ένα χρόνο. Τώρα θέλω να κάνω ανανέωση πάλι τον 10 ευρώ έχω κωδικό τον οποίο τον πήρα απο΄τη σχολή. Το ερώτημα είναι πρέπει να ξανα κάνω εγγραφή από την αρχή.Αν το κάνω αυτό θα χάσω όλες τις συνταγές
[CEO (Costo)]: Οχι
[CEO (Costo)]: Έχει λήξει η συνδρομή σας;
[Customer]: Ναι
[CEO (Costo)]: Μέσα απο το προφίλ σας ανανέωση σε expert πακετο και κωδικό προσφοράς αυτόν που πείρατε απο τη σχολη
[Customer]: Χίλια ευχαριστώ μόλις το έκανα.Σας ευχαριστώ πάρα πολύ για την εξυπηρέτηση. Έχετε το καλύε
[Customer]: Εχετε το καλύτερο και εύκολο πρόγραμμα
[Customer]: Να είστε καλά!!!!! Καλή χρονιά με υγεία να έχουμε!!!!!!!
[CEO (Costo)]: Στις εξετάσεις θα χρησιμοποιήσετε το CostoMenu?
[CEO (Costo)]: Τέλεια
[Customer]: Ναι έχουμε να διμιουργήσουμε 3 πιάτα ένα κυρίως,ένα ορεκτικό και μια σαλάτα. Πρόκειται για το πτυχίο το pirson. Μας είπε ο Σεφ ότι θέλει κοστολόγηση και των τριών πιάτων. Ευτυχώς εγώ έχω πάρει το πρόγραμμα έχω περασμένα πολλά συστατικά μέσα οπότε θα είναι πιο εύκολο. Αλλά γενικά και πέρα από τις εξετάσεις το πρόγραμμα απλά είναι τέλειο από κάθε άποψη.
[CEO (Costo)]: Για ότι άλλο χρειαστειτε επικονωνήστε μαζί μας
[Customer]: Σας ευχαριστώ πολύ θερμά να είστε καλά!!!!
[Customer]: +1"
session_686860a7-375b-4a9d-824f-cdc32f481164,2020-01-11 16:57:02,visitor8515,,Pending/Open,Yes,γεια σας μπορειτε  να μου εξηγείσεται πως μπορω να γραψω μια συνταγή,Συνταγές / νέα συνταγή / και μέσα απο εκεί περνάτε  τα συστατικά σας. Δείτε επίσης το βίντεο επεξήγησης στην αρχική (pre login) σελίδα.Στα ελληνικα,"[Customer]: γεια σας μπορειτε  να μου εξηγείσεται πως μπορω να γραψω μια συνταγή
[CEO (Costo)]: Συνταγές / νέα συνταγή / και μέσα απο εκεί περνάτε  τα συστατικά σας. Δείτε επίσης το βίντεο επεξήγησης στην αρχική (pre login) σελίδα.Στα ελληνικα"
session_6e32ead4-26e1-47d1-a073-0c21f5e427c9,2020-01-10 16:49:54,visitor8463,,Pending/Open,Yes,I am trying to register and make a payment but it keeps telling my card details are wrong - which are not. please advise,Please contact your bank. ,"[Customer]: I am trying to register and make a payment but it keeps telling my card details are wrong - which are not. please advise
[CEO (Costo)]: Please contact your bank. "
session_d0d71f49-fde0-4ac8-af5b-7b53f4afab57,2019-12-31 03:05:19,visitor8053,,Pending/Open,Yes,έκανα αποσύνδεση και στα 2 και συνδέθηκα ξανά μήπως φταίει αυτό αλλά τίποτα,"Καλησπέρα,
Έχει λυθεί το πρόβλημα που αντιμετοπίζατε;","[Customer]: δεν έχω καταλάβει ακριβώς πώς να κοστολόγησω και να τιμολόγηση ένα κατάλογο
[CEO (Costo)]: Καλησπέρα και χρόνια πολλά. 
Πρώτο βήμα είναι να φτιάξετε τις συνταγές σας. Μετά να πείτε πόσο αγοράζετε το κάθε συστατικό (μέσα απο την συνταγή) στο κομμάτι της κοστολόγησης μέσα στην συνταγή) Τέλος μπορείτε να φτίαξετε νέο μενού με τις συνταγές που έχετε διμηουργήσει.  
[CEO (Costo)]: Το μενού σας θα κοστολογηθεί αυτόματα προσθέτοντας το κόστος κάθε συνταγής που περιλαμβάνει
[Customer]: +1
[Customer]: :$
[Customer]: Συγγνώμη που σας ενοχλώ και πάλι. καλή χρονιά! έχω κάνει αρκετή δουλειά μέσω κινητού και έχω κοστολογήσει πολλά στατιστικά και συνταγές αλλά δυστυχώς όταν μπαίνω στην εφαρμογή από τον υπολογιστή μου εμφανίζει κενά τα πάντα. κάνω μια εργασία για το πανεπιστήμιο και το χρειάζομαι μέσω υπολογιστή. υπάρχει κάτι που μπορεί να γίνει?
[CEO (Costo)]: Ποιο ειναι το email σας;

[CEO (Costo)]: Στο κινητό φαίνονται όλα καλά;
[Customer]: elen.gkioka98@gmail.com
[Customer]: ναι στο κινητό φαίνονται όλα κανονικά
[Customer]: αυτή είναι η εικόνα στο κινητό. στον υπολογιστή βγάζει ότι δεν εχω κανένα συστατικό και καμιά συνταγή..σας ευχαριστώ για την άνεση ανταπόκριση
[CEO (Costo)]: Μπαίνετε στον ίδιο λογαριασμό στο κινητο και στον υπολογηστη;
[Customer]: ναι στον ίδιο
[Customer]: έκανα αποσύνδεση και στα 2 και συνδέθηκα ξανά μήπως φταίει αυτό αλλά τίποτα
[CEO (Costo)]: Ο υπολογιστής που χρησιμοποιειτε είναι shared ή προσωπικός; Στην βάση μας είναι ολα οκ. 
[CEO (Costo)]: Παρακαλούμε επικοινωνήστε μαζι μας στο 210 4208731
[CEO (Costo)]: Καλησπέρα,
Έχει λυθεί το πρόβλημα που αντιμετοπίζατε;"
session_25009c1f-d842-4d5d-bb03-41d08c9d8d48,2019-12-24 00:32:24,visitor7782,,Pending/Open,Yes,Δεν μπορω να μπω στον λογαριαμο μου,Ποιο είναι το email σας;,"[Customer]: Δεν μπορω να μπω στον λογαριαμο μου
[CEO (Costo)]: Ποιο είναι το email σας;"
session_c7038aea-0e73-444c-b1a1-82e1be640248,2019-12-23 15:31:00,visitor7753,,Pending/Open,Yes,Υπάρχει ένα πρόβλημα.δεν μου προχωράει σε αποθήκευση συνταγής.,Κάντε και μια αποσύνδεση και επανασύνδεση,"[Customer]: εκανα πληρωμη για το πακετο expert . μου λεει ημερομηνια ληξης 23/12/20. ηταν η προσφορα για 2 χρονια
[CEO (Costo)]: Ποιο είναι το email σας;
[Customer]: mmitrakis@yahoo.gr
[CEO (Costo)]: Ήταν τυπογραφικό λάθος. Δείτε αν τώρα είναι οκ
[Customer]: Υπάρχει ένα πρόβλημα.δεν μου προχωράει σε αποθήκευση συνταγής.
[CEO (Costo)]: Μπορούμε να σας πάρουμε ένα τηλεφωνο για να εωτήσουμε περισσοτερες πληροφορίες;
[CEO (Costo)]: Η καλέστε μας εσεις στο 210 4208731
[CEO (Costo)]: Κάντε και μια αποσύνδεση και επανασύνδεση"
session_d2fcd4b6-a9db-414e-89db-b0907e8dba98,2019-12-23 15:05:57,visitor7750,,Pending/Open,Yes,πως παίρνω  κωδικό προσφορας;,Ο κωδικός προσφοράς είναι για ειδικές συμφωνίες με εταιρίες με πολυάριθμα μέλη. Εσεις μπορείτε να εκμεταλλευτείτε την Χριστουγεννιάτικη προσφορα που τρέχει μέχρι τέλος του έτους για Expert πακέτο για 2 έτη αντιπ για 1 που είναι κανονικά. Καλή συνέχεια,"[Customer]: πως παίρνω  κωδικό προσφορας;
[CEO (Costo)]: Ο κωδικός προσφοράς είναι για ειδικές συμφωνίες με εταιρίες με πολυάριθμα μέλη. Εσεις μπορείτε να εκμεταλλευτείτε την Χριστουγεννιάτικη προσφορα που τρέχει μέχρι τέλος του έτους για Expert πακέτο για 2 έτη αντιπ για 1 που είναι κανονικά. Καλή συνέχεια"
session_ff878745-7a55-4d65-a98b-94818b9da7c9,2019-12-16 01:03:25,visitor7167,,Pending/Open,Yes,καλησπέρα που πρέπει να βάλουμε τον δωρεάν κωδικό ανανεωσης,Κωδικός προσφοράς,"[Customer]: καλησπέρα που πρέπει να βάλουμε τον δωρεάν κωδικό ανανεωσης
[CEO (Costo)]: Κωδικός προσφοράς"
